CodigoImovel;TipoImovel;SubTipoImovel;TituloImovel;Endereco;Numero;Complemento;Bairro;CEP;Cidade;UF;AreaTotal;AreaUtil;ValorIPTU;PrecoCondominio;PrecoLocacao;PrecoVenda;Ativo;CategoriaImovel;LocalChave;Publicado;Alarme;AndarAlto;AnoConstrucao;AquecimentoEletrico;AquecimentoGas;ArCondicionado;ArmarioAreaDeServico;ArmarioBanheiro;ArmarioCloset;ArmarioCozinha;ArmarioDormitorioEmpregada;ArmarioQuarto;ArmarioSala;ArmarioSuite;Brinquedoteca;Churrasqueira;Churrasqueiras;circuitointernotv;Condominio;Copa;Despensa;Divisoria;DormitorioEmpregada;elevador;ElevadorDeServico;EscritorioArmario;EspacoLeitura;Interfone;jardim;JardimInverno;LajeTecnica;Lavabo;Lavanderia;Madeira;Mezanino;Piscina;piscina_infantil;Piscinas;PisoCeramica;PisoLaminado;PisoPorcelanato;PisoTacoMadeira;pista_skate;Playground;portal_eletronico;PortaoEletronico;Portaria24h;Portaria24Horas;QtdBanheiros;QtdDormitorios;QtdSalas;QtdSuites;QtdVagas;quadra_tenis;QuadraPoliEsportiva;QuartoServico;Sacada;SalaEstar;SalaFitness;SalaGinastica;SalaJantar;salao_jogos;salao_video_cinema;SalaoFestas;salaogourmet;Sauna;sauna_seca;sauna_umida;Seguranca;ServicoCozinha;SPA;TomadaCarroEletrico;Varanda;Vinilico;UnidadeMetrica;Observacao;ObservacoesInternas
AP0108_SMAI;Apartamento;Apartamento padrão;Apartamento para Locação 2 Quartos, 2 Suites, 1 Vaga, 69M², MEIER, RIO DE JANEIRO - RJ | Condomínio do Edifício Alessandra;Rua Padre Ildefonso Penalba;364;apto 101;Méier;20775-020;Rio de Janeiro;RJ;69;69;53;350;900;;Ativo;Padrão;;sem anuncio;;;;;;;;;;;;;;;;;;;Condomínio do Edifício Alessandra;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;2;1;2;1;;;;;;;;;;;;;;;;;;;;;;M²;[Table];Exclusivo: SIM
AP0109_SMAI;Apartamento;Apartamento padrão;Apartamento para Locação 2 Quartos, 2 Suites, 95M², VILA ISABEL, RIO DE JANEIRO - RJ;Rua Maxwell;83;apto 404;Vila Isabel;20541-105;Rio de Janeiro;RJ;95;95;1061;513;1500;;Ativo;Padrão;;sem anuncio;;;;;;;;;;;;;;;;;;;;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;1;2;1;2;0;;;;;;;;;;;;;;;;;;;;1;;M²;[Table];Exclusivo: SIM
AP0110_SMAI;Apartamento;Apartamento padrão;Apartamento para Locação 1 Quarto, 1 Suite, 40M², MEIER, RIO DE JANEIRO - RJ;Rua Engenheiro Julião Castelo;55;apto 104;Méier;20780-080;Rio de Janeiro;RJ;40;40;;500;700;;Ativo;Padrão;;sem anuncio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;0;;;;;;;;;;;;;;;;;;;;;;M²;[Table];Exclusivo: SIM
AP0111_SMAI;Apartamento;Apartamento padrão;Apartamento para Locação 3 Quartos, 3 Suites, 60M², TODOS OS SANTOS, RIO DE JANEIRO - RJ;Rua São Brás;68;bl 01 - apto 403;Todos os Santos;20770-150;Rio de Janeiro;RJ;60;60;;300;900;;Ativo;Padrão;;sem anuncio;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;3;1;3;0;;;;;;;;;;;;;;;;;;;;;;M²;[Table];Exclusivo: SIM
AP0112_SMAI;Apartamento;Apartamento padrão;Apartamento para Locação 2 Quartos, 2 Suites, 1 Vaga, 55M², TODOS OS SANTOS, RIO DE JANEIRO - RJ;Rua José Bonifácio;105;apto 402;Todos os Santos;20770-240;Rio de Janeiro;RJ;55;55;561;502;850;;Ativo;Padrão;;sem anuncio;;;;;;;;;;;;;;;;1;;;;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;1;2;1;2;1;;;;;;;;;;;;;;;;;;;;;;M²;[Table];Exclusivo: SIM
AP0113_SMAI;Apartamento;Apartamento padrão;Apartamento para Locação 2 Quartos, 1 Suite, 50M², TODOS OS SANTOS, RIO DE JANEIRO - RJ | CONDOMÍNIO BOA NOVA;Rua Piauí;77;APTO 603;Todos os Santos;20770-130;Rio de Janeiro;RJ;50;50;736;600;1300;;Inativo;Padrão;Imobiliária;sem anuncio;;;;;1;;;1;;1;;;1;;1;1;1;;CONDOMÍNIO BOA NOVA;;;;;1;;;;;;;;;;;;1;;1;1;;;;;1;;1;;1;1;2;1;1;1;;;;1;;;;;1;;1;;;;;;1;;;;;M²;[Table];Exclusivo: SIM
AP0114_SMAI;Apartamento;Apartamento padrão;Apartamento para Locação 2 Quartos, 2 Suites, 65M², MEIER, RIO DE JANEIRO - RJ;Rua Castro Alves;79;apto 707;Méier;20775-040;Rio de Janeiro;RJ;;65;871;7961;1300;;Ativo;Padrão;;sem anuncio;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;1;;;;;;1;;;;;1;2;1;2;0;;;;;;;;;;;1;;;;;;;;;1;;M²;[Table];Exclusivo: SIM
AP0115_SMAI;Apartamento;Apartamento padrão;Apartamento para Locação 2 Quartos, 2 Suites, 1 Vaga, 65M², CACHAMBI, RIO DE JANEIRO - RJ;Rua Tenente França;366;apto 602;Cachambi;20771-445;Rio de Janeiro;RJ;;65;57;509;1100;;Ativo;Padrão;;sem anuncio;;;;;;;;;;;;;;;;;;;;1;;;;;1;;;;;;;;;;;;;1;;;;;;1;;;;;2;2;1;2;1;;;;;;;;;;;1;;;;;;;;;1;;M²;[Table];Exclusivo: SIM
AP0116_SMAI;Apartamento;Apartamento padrão;Apartamento para Locação 1 Quarto, 1 Suite, 1 Vaga, 72M², CACHAMBI, RIO DE JANEIRO - RJ;Rua Capitao Resende;321;apto 201;Cachambi;20780-190;Rio de Janeiro;RJ;;72;;300;750;;Ativo;Padrão;;sem anuncio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;1;;M²;[Table];Exclusivo: SIM
AP0117_SMAI;Apartamento;Apartamento padrão;Apartamento para Locação 2 Quartos, 2 Suites, 66M², CACHAMBI, RIO DE JANEIRO - RJ | Condomínio Res Mestre João;Rua Vaz de Caminha;401;;Cachambi;20780-330;Rio de Janeiro;RJ;;66;;400;500;;Ativo;Padrão;;sem anuncio;;;;;;;;;;;;;;;;;;;Condomínio Res Mestre João;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;2;1;2;0;;;;;;;;;;;;;;;;;;;;;;M²;[Table];Exclusivo: SIM
AP0118_SMAI;Apartamento;Apartamento padrão;Apartamento para Locação 2 Quartos, 2 Suites, 1 Vaga, 66M², DEL CASTILHO, RIO DE JANEIRO - RJ;Estrada Adhemar Bebiano;375;bl 03 - apto 1609;Del Castilho;21051-071;Rio de Janeiro;RJ;;66;472;648;1600;;Ativo;Padrão;;sem anuncio;;;;;;;;;;;;;;;;1;;;;;;;;;1;;;1;1;;;;;;;;;1;;;;;;1;1;;;;1;2;1;2;1;;;;;;;1;;;;1;;;;;;;;;1;;M²;[Table];Exclusivo: SIM
AP0119_SMAI;Apartamento;Apartamento padrão;Apartamento para Locação 1 Quarto, 1 Suite, 41M², CENTRO, RIO DE JANEIRO - RJ | Edifício Gomes Freire;Avenida Gomes Freire;788;apto 202;Centro;20231-015;Rio de Janeiro;RJ;;41;;285;700;;Ativo;Padrão;;sem anuncio;;;;;;;;;;;;;;;;;;;Edifício Gomes Freire;1;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;1;1;0;1;0;;;;;;;;;;;;;;;;;;;;;;M²;[Table];Exclusivo: SIM
AP0120_SMAI;Apartamento;Apartamento padrão;Apartamento para Locação 3 Quartos, 1 Vaga, 82M², CACHAMBI, RIO DE JANEIRO - RJ | Condomínio do Edifício São João;Rua Rocha Pita;146;apto 307;Cachambi;20780-240;Rio de Janeiro;RJ;82;82;641;400;1400;;Inativo;Padrão;Imobiliária;sem anuncio;;;;1;;;1;1;;1;;;1;;;;;;Condomínio do Edifício São João;;;;;1;;;;;;;;;;;;;;;;;;1;;;;1;;;2;3;1;0;1;;;1;;;;;;;;;;;;;;1;;;;;M²;[Table];Exclusivo: SIM
AP0121_SMAI;Apartamento;Apartamento padrão;Apartamento para Locação 2 Quartos, 68M², MEIER, RIO DE JANEIRO - RJ;Rua Pedro de Carvalho;525;apto 301;Méier;20723-230;Rio de Janeiro;RJ;68;68;685;200;1400;;Inativo;Padrão;Imobiliária;sem anuncio;;;;;1;;;1;;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;1;;;2;2;1;0;0;;;;;;;;;;;;;;;;;1;;;1;;M²;[Table];Exclusivo: SIM
AP0122_SMAI;Apartamento;Apartamento padrão;Apartamento para Locação 2 Quartos, 2 Suites, 66M², MARIA DA GRACA, RIO DE JANEIRO - RJ;Rua Conde de Azambuja;485;apto 201;Maria da Graça;20785-341;Rio de Janeiro;RJ;;66;;;1350;;Ativo;Padrão;;sem anuncio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;2;1;2;0;;;;;;;;;;;;;;;;;;;;1;;M²;[Table];Exclusivo: SIM
AP0123_SMAI;Apartamento;Apartamento padrão;Apartamento para Locação 3 Quartos, 3 Suites, 4 Vagas, 115M², CACHAMBI, RIO DE JANEIRO - RJ | CASA;Rua Capitão Jesus;48;apto Frente;Cachambi;20775-140;Rio de Janeiro;RJ;;115;120;;2000;;Ativo;Padrão;;sem anuncio;;;;;;;;;;;;;;;;;;;CASA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;3;1;3;4;;;;;;;;;;;;;;;;;;;;1;;M²;[Table];Exclusivo: SIM
AP0124_SMAI;Apartamento;Apartamento padrão;Apartamento para Locação 2 Quartos, 89M², CACHAMBI, RIO DE JANEIRO - RJ;Rua Capitão Jesus;57;FUNDOS  - apto 201;Cachambi;20775-140;Rio de Janeiro;RJ;89;89;674;200;1200;;Inativo;Padrão;Imobiliária;sem anuncio;;;;;1;;1;1;;1;;;1;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;1;;;;1;;;1;2;1;0;0;;;1;;;;;;;;;;;;;;1;;;;;M²;[Table];Exclusivo: SIM
AP0125_SMAI;Apartamento;Apartamento padrão;Apartamento para Locação 1 Quarto, 1 Suite, 64M², FLAMENGO, RIO DE JANEIRO - RJ;Praça José de Alencar;8;apto 504;Flamengo;22230-020;Rio de Janeiro;RJ;64;64;1795;523;1900;;Ativo;Padrão;;sem anuncio;;;;;;;;;;;;;;;;;;;;;;;1;;1;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;0;;;;;;;;;;;1;;;;;;;;;;;M²;[Table];Exclusivo: SIM
AP0126_SMAI;Apartamento;Apartamento padrão;Apartamento para Locação 3 Quartos, 3 Suites, 2 Vagas, 106M², TODOS OS SANTOS, RIO DE JANEIRO - RJ | Edifício Residencial Tour de Mônaco;Rua José Bonifácio;845;bl 01 - apto 404;Méier;20770-240;Rio de Janeiro;RJ;;106;150;87668;2300;;Ativo;Padrão;;sem anuncio;;;;;;;;;;;;;;;;;;;Edifício Residencial Tour de Mônaco;;;;1;;1;;;;;;;;;;;;;1;;;;;;;;;;;1;3;1;3;2;;;;;;;1;;;;1;;1;;;;;;;1;;M²;[Table];Exclusivo: SIM
AP0127_SMAI;Apartamento;Apartamento padrão;Apartamento para Locação 2 Quartos, 2 Suites, 1 Vaga, 63M², CACHAMBI, RIO DE JANEIRO - RJ;Rua Odorico Mendes;43;bl 3 - apto 1202;Cachambi;20771-320;Rio de Janeiro;RJ;;63;88;550;1900;;Ativo;Padrão;;sem anuncio;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;1;;;;;;;1;;;;1;2;1;2;1;;1;;;;;1;;;;1;;1;;;;;;;;;M²;[Table];Exclusivo: SIM
AP0128_SMAI;Apartamento;Apartamento padrão;Apartamento para Locação 2 Quartos, 2 Suites, 1 Vaga, 56M², ENCANTADO, RIO DE JANEIRO - RJ;Rua Pompílio de Albuquerque;344;apto 106;Encantado;20745-125;Rio de Janeiro;RJ;;56;;395;750;;Ativo;Padrão;;sem anuncio;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;2;1;2;1;;;;;;;;;;;;;;;;;;;;;;M²;[Table];Exclusivo: SIM
AP0129_SMAI;Apartamento;Apartamento padrão;Apartamento para Locação 2 Quartos, 2 Suites, 76M², CACHAMBI, RIO DE JANEIRO - RJ;Rua Cristiania;305;apto 202;Cachambi;20780-290;Rio de Janeiro;RJ;;76;60;350;1000;;Ativo;Padrão;;sem anuncio;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;1;2;1;2;0;;;;;;;;;;;;;;;;;;;;;;M²;[Table];Exclusivo: SIM
AP0130_SMAI;Apartamento;Apartamento padrão;Apartamento para Locação 3 Quartos, 3 Suites, 1 Vaga, 82M², CACHAMBI, RIO DE JANEIRO - RJ;Rua Honório;1850;bl 01 - apto 201;Cachambi;20771-421;Rio de Janeiro;RJ;;82;80;700;1350;;Ativo;Padrão;;sem anuncio;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1;;;;;;;;;;1;;;;;;1;;;;;1;3;1;3;1;;1;;;;;1;;;;1;;;;;;;;;1;;M²;[Table];Exclusivo: SIM
AP0131_SMAI;Apartamento;Apartamento padrão;2 Quartos no Condomínio Norte Village;Rua Degas;400;bl 05 - apto 207;Cachambi;20771-580;Rio de Janeiro;RJ;54;54;47;560;1600;;Ativo;Padrão;;sem anuncio;;;;;;;;;;;;;;;;1;;;Norte Village Condomínio;;;;;;1;;;1;;;;;;;;;;1;;;;;;1;1;;;;1;2;1;2;1;;1;;;;;1;;;;1;;1;;;;;;;;;M²;[Table];Exclusivo: SIM
AP0132_SMAI;Apartamento;Apartamento padrão;Apartamento para Locação 2 Quartos, 2 Suites, 60M², TODOS OS SANTOS, RIO DE JANEIRO - RJ;Rua São Brás;84;bl A - apto 103;Todos os Santos;20770-150;Rio de Janeiro;RJ;60;60;;360;850;;Ativo;Padrão;;sem anuncio;;;1970;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;2;1;2;0;;;;;;;;;;;;;;;;;;;;;;M²;[Table];Exclusivo: SIM
AP0133_SMAI;Apartamento;Apartamento padrão;Apartamento para Locação 2 Quartos, 2 Suites, 1 Vaga, 85M², TODOS OS SANTOS, RIO DE JANEIRO - RJ;Rua José Bonifácio;105;apto 101;Todos os Santos;20770-240;Rio de Janeiro;RJ;85;85;561;435;1200;;Ativo;Padrão;;sem anuncio;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;1;2;1;2;1;;;;;;;;;;;;;;;;;;;;1;;M²;[Table];Exclusivo: SIM
AP0134_SMAI;Apartamento;Apartamento padrão;Apartamento para Locação 2 Quartos, 2 Suites, 1 Vaga, 70M², CACHAMBI, RIO DE JANEIRO - RJ | Condomínio do Edifício Carmen Lucia;Rua García Redondo;84;bl 02 - apto 901;Cachambi;20775-170;Rio de Janeiro;RJ;70;70;;691;900;;Ativo;Padrão;;sem anuncio;;;;;;;;;;;;;;;;;;;Condomínio do Edifício Carmen Lucia;;;;1;;1;;;;;;;;;;;;;;;;;;;;;;;;1;2;1;2;1;;1;;;;;;;;;1;;;;;;;;;;;M²;[Table];Exclusivo: SIM
AP0135_SMAI;Apartamento;Apartamento padrão;Apartamento para Locação, Cachambi, Rio de Janeiro, RJ;Rua Miguel Cervantes;143;apto 1410;Cachambi;20780-370;Rio de Janeiro;RJ;57;57;721;850;1200;;Inativo;Padrão;Imobiliária;sem anuncio;;;;;;;;;;;;;;;;1;;;Condomínio do Edifício Fun;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;1;2;1;1;1;;;;;;;;;;;1;;;;;;;;;1;;M²;[Table];Exclusivo: SIM
AP0136_SMAI;Apartamento;Apartamento padrão;Apartamento para Locação 2 Quartos, 2 Suites, 1 Vaga, 70M², TODOS OS SANTOS, RIO DE JANEIRO - RJ;Rua Conselheiro Agostinho;80;apto 904;Todos os Santos;20770-160;Rio de Janeiro;RJ;70;70;;;900;;Ativo;Padrão;;sem anuncio;;;;;;;;;;;;;;;;1;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;1;2;1;2;1;;;;;;;;;;;1;;;;;;;;;;;M²;[Table];Exclusivo: SIM
AP0137_SMAI;Apartamento;Apartamento padrão;Apartamento para Locação 2 Quartos, 2 Suites, 1 Vaga, 81M², CACHAMBI, RIO DE JANEIRO - RJ | Condomínio do Edifício Tangara;Rua Cachambi;41;apto 204;Méier;20775-181;Rio de Janeiro;RJ;81;81;65;660;1100;;Ativo;Padrão;;sem anuncio;;;;;;;;;;;;;;;;;;;Condomínio do Edifício Tangara;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;1;2;1;2;1;;;;;;;;;;;;;;;;;;;;;;M²;[Table];Exclusivo: SIM
AP0138_SMAI;Apartamento;Apartamento padrão;Apartamento para Locação 2 Quartos, 66M², MEIER, RIO DE JANEIRO - RJ;Rua Castro Alves;66;apto 404;Méier;20775-040;Rio de Janeiro;RJ;66;66;676;550;1000;;Inativo;Padrão;Imobiliária;sem anuncio;;1;;1;;;;1;;1;;;1;;;;;;;;;;;1;;;;;;;;;;1;;;;;;;;;;;;1;;;1;2;1;0;0;;;;;;;;;;;;;;;;;1;;;;;M²;[Table];Exclusivo: SIM
AP0139_SMAI;Apartamento;Apartamento padrão;Apartamento para Locação 2 Quartos, 2 Suites, 1 Vaga, 68M², ENGENHO NOVO, RIO DE JANEIRO - RJ | Condomínio do Edifício Megeve;Rua Vaz de Tolêdo;204;apto 103;Engenho Novo;20780-150;Rio de Janeiro;RJ;68;68;;480;600;;Ativo;Padrão;;sem anuncio;;;;;;;;;;;;;;;;;;;Condomínio do Edifício Megeve;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;2;1;2;1;;;;;;;;;;;;;;;;;;;;;;M²;[Table];Exclusivo: SIM
AP0140_SMAI;Apartamento;Apartamento padrão;Apartamento para Locação 2 Quartos, 2 Suites, 1 Vaga, 72M², CACHAMBI, RIO DE JANEIRO - RJ;Rua Cachambi;34;apto 405;Cachambi;20775-182;Rio de Janeiro;RJ;;72;;400;1300;;Ativo;Padrão;;sem anuncio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;1;2;1;;;;;;;;;;;;;;;;;;;;;;M²;[Table];Exclusivo: SIM
AP0141_SMAI;Apartamento;Apartamento padrão;Apartamento para Locação 2 Quartos, 2 Suites, 1 Vaga, 65M², TODOS OS SANTOS, RIO DE JANEIRO - RJ;Rua Getulio;75;bl 01 - apto 506;Todos os Santos;20775-000;Rio de Janeiro;RJ;;65;928;706;1450;;Ativo;Padrão;;sem anuncio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;1;;;;;1;2;1;2;1;;1;;;;;;;;;1;;1;;;;;;;1;;M²;[Table];Exclusivo: SIM
AP0142_SMAI;Apartamento;Apartamento padrão;Apartamento para Locação 1 Quarto, 1 Suite, 1 Vaga, 62M², ENGENHO NOVO, RIO DE JANEIRO - RJ;Rua Sousa Barros;214;bl 02 - apto 105;Engenho Novo;20961-150;Rio de Janeiro;RJ;;62;;450;600;;Ativo;Padrão;;sem anuncio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;1;1;1;1;1;;1;;;;;;;;;1;;;;;;;;;;;M²;[Table];Exclusivo: SIM
AP0143_SMAI;Apartamento;Apartamento padrão;Apartamento para Locação 2 Quartos, 2 Suites, 1 Vaga, 62M², TODOS OS SANTOS, RIO DE JANEIRO - RJ;Rua Santos Titara;138;apto 301;Todos os Santos;20735-240;Rio de Janeiro;RJ;;62;816;500;1500;;Ativo;Padrão;;sem anuncio;;;;;;;;;;;;;;;;;;;;;;;1;;1;;;;;;;;;;;;;;;;;;;;;;;;1;2;1;2;1;;;;;;;;;;;;;;;;;;;;1;;M²;[Table];Exclusivo: SIM
AP0144_SMAI;Apartamento;Apartamento padrão;Apartamento para Locação 2 Quartos, 2 Suites, 1 Vaga, 65M², CACHAMBI, RIO DE JANEIRO - RJ;Rua Coração de Maria;218;apto 103;Méier;20775-050;Rio de Janeiro;RJ;;65;545;500;1100;;Ativo;Padrão;;sem anuncio;;;;;;;;;;;;;;;;;;;;1;;;1;;1;;;;;;;;;;;;;;;;;;;;;;;;1;2;1;2;1;;;;;;;;;;;;;;;;;;;;;;M²;[Table];Exclusivo: SIM
AP0145_SMAI;Apartamento;Apartamento padrão;Apartamento para Locação 2 Quartos, 2 Suites, 1 Vaga, 70M², TIJUCA, RIO DE JANEIRO - RJ;Rua Pará;275;apto 915;Praca da Bandeira;20271-280;Rio de Janeiro;RJ;;70;671;730;1300;;Ativo;Padrão;;sem anuncio;;;;;;;;;;;;;;;;1;;;;;;;;;1;;;1;;;;;;;;;;1;;;;;;;1;;;;1;2;1;2;1;;1;;;;;1;;;;1;;;;;;;;;;;M²;[Table];Exclusivo: SIM
AP0146_SMAI;Apartamento;Apartamento padrão;Apartamento para Locação 2 Quartos, 2 Suites, 1 Vaga, 74M², CACHAMBI, RIO DE JANEIRO - RJ;Rua Coração de Maria;392;apto 707;Méier;20775-050;Rio de Janeiro;RJ;;74;842;660;1150;;Ativo;Padrão;;sem anuncio;;;;;;;;;;;;;;;;1;;;;;;;;;1;;;1;;;;;;;;;;1;;;;;;;1;;;;1;2;1;2;1;;1;;;;;;;;;1;;;;;;;;;1;;M²;[Table];Exclusivo: SIM
AP0147_SMAI;Apartamento;Apartamento padrão;Apartamento para Locação 2 Quartos, 2 Suites, 55M², MEIER, RIO DE JANEIRO - RJ;Rua Aristides Caire;270;apto 304;Méier;20775-090;Rio de Janeiro;RJ;;55;;300;700;;Ativo;Padrão;;sem anuncio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;2;1;2;0;;;;;;;;;;;;;;;;;;;;;;M²;[Table];Exclusivo: SIM
AP0148_SMAI;Apartamento;Apartamento padrão;Excelente Apartamento no Cachambi;Rua Álvares Cabral;425;apto 103;Cachambi;20780-320;Rio de Janeiro;RJ;55;55;632;540;1100;;Ativo;Padrão;;sem anuncio;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;1;2;1;2;1;;;;;;;;;;;;;;;;;;;;1;;M²;[Table];Exclusivo: SIM
AP0149_SMAI;Apartamento;Apartamento padrão;Apartamento para Locação 2 Quartos, 2 Suites, 1 Vaga, 65M², TODOS OS SANTOS, RIO DE JANEIRO - RJ | Condomínio do Edifício Carla;Rua José Bonifácio;953;apto 401;Todos os Santos;20770-240;Rio de Janeiro;RJ;;65;574;630;1200;;Ativo;Padrão;;sem anuncio;;;;;;;;;;;;;;;;;;;Condomínio do Edifício Carla;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;1;2;1;2;1;;;;;;;;;;;;;;;;;;;;1;;M²;[Table];Exclusivo: SIM
AP0150_SMAI;Apartamento;Apartamento padrão;Apartamento para Locação 3 Quartos, 3 Suites, 1 Vaga, 75M², CACHAMBI, RIO DE JANEIRO - RJ;Rua Cachambi;780;bl 01 - apto 202;Cachambi;20771-632;Rio de Janeiro;RJ;;75;109;900;1500;;Ativo;Padrão;;sem anuncio;;;;;;;;;;;;;;;;1;;;;;;;;;1;;;1;;;;;;;;;;1;;;;;;1;1;;;;1;3;1;3;1;;1;;;;;1;;;;1;;;;;;;;;1;;M²;[Table];Exclusivo: SIM
AP0151_SMAI;Apartamento;Apartamento padrão;Apartamento para Locação 1 Quarto, 1 Suite, 40M², CENTRO, RIO DE JANEIRO - RJ;Rua Riachuelo;136;apto 601;Centro;20230-014;Rio de Janeiro;RJ;;40;622;490;1100;;Ativo;Padrão;;sem anuncio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;0;1;0;;;;;;;;;;;;;;;;;;;;;;M²;[Table];Exclusivo: SIM
AP0152_SMAI;Apartamento;Apartamento padrão;Apartamento para Locação 1 Quarto, 1 Suite, 40M², CENTRO, RIO DE JANEIRO - RJ;Rua Riachuelo;136;apto 703;Centro;20230-014;Rio de Janeiro;RJ;;40;622;490;1100;;Ativo;Padrão;;sem anuncio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;0;1;0;;;;;;;;;;;;;;;;;;;;;;M²;[Table];Exclusivo: SIM
AP0153_SMAI;Apartamento;Apartamento padrão;Apartamento para Locação 2 Quartos, 1 Vaga, 60M², MÉIER, RIO DE JANEIRO - RJ;Rua Rio Grande do Sul;83;apto 203;Méier;20775-100;Rio de Janeiro;RJ;60;60;641;500;1300;;Inativo;Padrão;Imobiliária;sem anuncio;;;;;;;;1;;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;1;;;2;2;1;0;1;;;;;;;;;;;;;;;;;1;;;;;M²;[Table];Exclusivo: SIM
AP0154_SMAI;Apartamento;Apartamento padrão;Apartamento para Locação 1 Quarto, 1 Suite, 1 Vaga, 48M², TODOS OS SANTOS, RIO DE JANEIRO - RJ;Rua Getulio;215;apto 104;Todos os Santos;20775-001;Rio de Janeiro;RJ;;48;;481;900;;Ativo;Padrão;;sem anuncio;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;1;;;;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;M²;[Table];Exclusivo: SIM
AP0155_SMAI;Apartamento;Apartamento padrão;Apartamento para Locação 2 Quartos, 2 Suites, 45M², CACHAMBI, RIO DE JANEIRO - RJ;Rua Miguel Cervantes;132;bl 02 - apto 303;Cachambi;20780-370;Rio de Janeiro;RJ;;45;;385;850;;Ativo;Padrão;;sem anuncio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;2;1;2;0;;;;;;;;;;;;;;;;;;;;;;M²;[Table];Exclusivo: SIM
AP0156_SMAI;Apartamento;Apartamento padrão;Apartamento para Locação 1 Quarto,  80M², PIEDADE, RIO DE JANEIRO - RJ;Rua Goiás;360;;Piedade;20756-120;Rio de Janeiro;RJ;;80;;355;700;;Inativo;Padrão;Imobiliária;sem anuncio;;1;;1;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;1;1;1;0;0;;;;;;;;;;;;;;;;;;;;;;M²;[Table];Exclusivo: SIM
AP0157_SMAI;Apartamento;Apartamento padrão;Apartamento para Locação 2 Quartos, 2 Suites, 1 Vaga, 78M², MEIER, RIO DE JANEIRO - RJ;Rua Padre Ildefonso Penalba;103;bl 01 - apto 601;Méier;20775-020;Rio de Janeiro;RJ;;78;903;820;1100;;Ativo;Padrão;;sem anuncio;;;;;;;;;;;;;;;;;;;;;;;1;;1;;;;;;;;;;;;;;;;;;;;;;;;1;2;1;2;1;;;;;;;;;;;1;;;;;;;;;1;;M²;[Table];Exclusivo: SIM
